frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
43,743.08435,433.77277,744.86957,430.20227,741.29913,430.20227,735.94336,435.55798,752.01056,433.77277,728.8024,453.4104,759.15155,455.19568,716.3057,480.18903,766.2925,481.9743,725.23193,490.90045,762.722,503.39716,734.15814,505.18243,752.01056,505.18243,734.15814,542.6725,750.2253,544.4577,737.72864,576.59204,743.08435,585.51825
44,742.16205,433.19482,743.95795,427.80695,740.3661,429.6029,734.9782,434.99078,752.93774,433.19482,727.7944,452.95032,760.1216,454.74628,718.8146,479.88965,767.3054,481.6856,729.59033,490.6654,763.7135,503.23712,734.9782,505.03308,752.93774,505.03308,734.9782,542.7481,749.3458,544.54407,738.5701,576.8713,742.16205,585.8511
45,740.98804,433.37683,744.55023,428.03345,739.2069,429.81458,735.64465,433.37683,753.4558,435.1579,728.52026,452.96906,760.58026,454.75018,719.6147,479.68573,767.7047,483.248,732.08246,488.5913,764.14246,504.62134,733.8636,504.62134,753.4558,504.62134,735.64465,543.8058,749.89355,545.5869,735.64465,575.86584,742.76917,584.7714
46,741.27924,432.37158,744.82196,428.82886,739.5079,430.60022,734.1938,434.14294,751.9074,434.14294,728.87976,453.62793,760.7642,455.3993,720.02295,480.1983,767.8497,481.96967,732.4224,481.96967,766.0783,503.22595,734.1938,504.9973,753.6788,504.9973,734.1938,543.9672,750.13605,543.9672,737.7365,575.85175,743.0506,584.70856
47,743.1179,432.00018,744.8919,428.45215,739.5699,428.45215,734.2478,433.77417,751.988,433.77417,727.15173,453.2884,759.08405,455.06238,721.8297,479.89862,767.95416,483.44666,732.4738,478.12463,764.4061,502.96088,734.2478,504.73486,753.762,504.73486,734.2478,543.7633,750.214,545.5373,736.02185,575.6956,741.3439,586.3397
48,743.0376,433.10034,743.0376,429.57916,741.27704,431.33972,734.23474,434.8609,750.0799,434.8609,727.1924,454.22723,758.8828,455.9878,723.67126,478.8753,767.68567,482.39648,737.75586,473.59357,764.16455,501.76282,734.23474,503.52338,753.6011,505.284,734.23474,544.01666,750.0799,544.01666,735.9953,575.7071,741.27704,586.2705
49,742.1187,433.04678,742.1187,429.4797,740.33514,429.4797,734.98456,434.8303,751.0363,434.8303,727.8504,452.66562,759.95404,456.2327,726.0669,477.63504,765.3046,482.9857,740.33514,479.4186,765.3046,502.60452,734.98456,504.3881,752.8199,504.3881,734.98456,543.62573,751.0363,545.4093,736.76807,575.7294,742.1187,586.43054
50,745.60284,432.11542,743.8278,428.56543,742.05286,430.3404,734.9529,435.6654,750.9278,433.89038,727.85297,453.41528,759.80273,455.19025,726.07794,476.4901,765.1277,481.81506,745.60284,481.81506,765.1277,503.11493,734.9529,504.8899,752.70276,504.8899,734.9529,543.93964,750.9278,545.7146,736.72784,575.8894,742.05286,584.76434
51,743.5919,432.781,743.5919,429.25342,741.8281,431.0172,734.7729,434.54486,750.64716,434.54486,727.71765,453.94678,759.46625,455.71057,729.48145,475.1125,764.7576,485.6953,747.11957,482.16772,762.99384,506.86108,734.7729,505.09723,754.1748,506.86108,734.7729,543.90106,750.64716,545.66486,736.5367,575.64966,741.8281,586.2325
52,745.3939,429.61963,743.63135,429.61963,741.8688,429.61963,734.81836,434.90747,750.68176,434.90747,727.76794,454.29614,759.49475,456.05872,733.0558,475.4474,763.02,486.023,755.9696,459.58392,763.02,507.17426,734.81836,505.41168,752.44434,507.17426,734.81836,544.18896,750.68176,545.95154,736.58093,575.91583,741.8688,586.49146
53,745.38086,435.3111,741.8637,431.794,745.38086,430.0354,734.82947,435.3111,750.65656,435.3111,727.7952,454.65533,759.4494,456.41388,733.0709,473.99957,762.9665,486.3095,754.1737,461.68958,762.9665,505.65375,734.82947,505.65375,752.4151,505.65375,734.82947,542.5836,750.65656,544.34216,736.588,575.9964,741.8637,586.5478
54,745.19415,435.3091,743.4328,430.025,745.19415,430.025,734.626,435.3091,750.4783,435.3091,727.5805,454.68417,759.2851,456.44553,738.1487,465.25235,762.8078,484.6274,755.7624,491.67288,761.04645,504.00247,734.626,505.76382,752.2396,505.76382,734.626,542.75256,750.4783,546.27527,736.3873,576.21857,741.67145,586.78674
55,745.0775,430.0527,741.55554,430.0527,745.0775,430.0527,734.51135,435.3358,750.3606,435.3358,727.4673,454.70718,759.1658,456.46817,739.79443,463.5123,762.68787,484.64474,755.6438,491.6888,760.9269,504.01608,734.51135,505.77713,752.1217,505.77713,734.51135,542.7588,750.3606,546.2809,736.27234,576.2184,741.55554,586.78467
56,744.8814,430.1466,743.1221,430.1466,743.1221,430.1466,734.3255,435.42456,750.15936,435.42456,727.2882,453.01776,758.956,456.53638,739.60345,463.57367,762.4746,484.68555,755.4373,491.72284,760.71533,504.0381,734.3255,505.79742,753.67804,505.79742,734.3255,542.74316,750.15936,544.50244,736.08484,576.1702,741.3628,584.96686
57,744.9079,430.17108,743.1473,430.17108,743.1473,430.17108,734.34424,435.45294,750.18976,435.45294,727.30176,453.05908,758.99286,456.58032,739.6261,463.62274,762.5141,484.75012,755.4716,491.7926,760.7535,504.11688,734.34424,505.8775,753.711,505.8775,734.34424,542.8504,750.18976,544.611,736.10486,576.30206,741.3867,585.10516
58,744.7803,430.23773,743.0186,430.23773,743.0186,430.23773,734.2105,435.52264,750.0652,435.52264,727.16394,453.13892,758.87335,456.66223,737.73376,463.70874,762.3966,484.84827,753.58844,454.90057,760.63495,502.4646,734.2105,505.98785,753.58844,505.98785,734.2105,542.9821,750.0652,544.7438,735.9721,576.4531,743.0186,585.2613
59,744.81323,430.4985,741.29297,430.4985,743.0531,430.4985,734.2523,435.77896,750.09375,435.77896,727.2117,453.38058,758.89453,456.90085,739.53284,463.9415,762.4149,485.06345,753.614,455.14072,760.65466,502.665,734.2523,506.18533,753.614,506.18533,734.2523,543.1487,750.09375,544.9088,736.01245,576.5917,741.29297,585.39246
60,744.8456,430.39667,741.3356,430.39667,743.0906,430.39667,734.3154,435.6618,750.1107,435.6618,727.2953,453.2121,758.88586,456.72217,737.8255,463.7423,764.151,484.80267,753.6208,454.96716,762.39594,502.35303,734.3154,505.8631,753.6208,507.6181,734.3154,542.7188,750.1107,544.4738,736.07043,576.0644,741.3356,584.83954
61,744.79205,430.53183,741.2882,430.53183,743.0401,430.53183,734.2806,435.78757,750.0477,435.78757,727.27295,453.3066,758.80725,456.8104,737.7844,463.81802,764.063,484.84085,755.30347,455.0585,762.3111,502.35995,734.2806,505.86374,753.5516,507.61563,734.2806,542.6537,750.0477,544.40564,736.0325,575.93994,741.2882,584.69946
62,744.78284,430.68488,739.53467,432.43427,744.78284,430.68488,734.2865,435.93298,750.0309,434.18365,727.28906,453.42676,758.77783,456.92548,737.7853,463.92297,764.0259,483.16608,755.27905,460.42426,762.2765,502.40918,734.2865,505.90796,753.52966,505.90796,734.2865,542.6448,750.0309,544.39417,736.0359,575.8829,741.28406,586.37915
63,739.542,435.87897,739.542,432.37946,744.7913,430.62964,734.29266,435.87897,750.0406,435.87897,727.29364,453.37665,758.7894,456.87616,739.542,463.87524,764.03876,484.87244,755.2899,455.1264,762.289,502.37012,734.29266,505.86963,753.5401,507.61945,734.29266,542.61475,750.0406,544.3645,736.0425,575.86035,741.29175,586.35895
64,739.6096,435.88684,739.6096,432.38684,743.10956,432.38684,734.3597,435.88684,750.10944,435.88684,727.35974,453.3866,758.8594,456.8866,739.6096,463.88647,764.1093,484.88623,755.35944,455.1366,762.3593,502.386,734.3597,507.636,753.60944,507.636,734.3597,542.63556,750.10944,544.3855,736.1096,575.88513,741.35956,586.385
65,744.4277,434.7803,740.8843,431.2369,742.656,431.2369,733.7975,434.7803,749.74274,434.7803,726.7107,454.26895,758.60126,456.04062,739.1126,463.1274,763.9163,484.3878,755.05786,454.26895,762.14465,503.87643,733.7975,505.64816,753.28613,507.41983,735.5692,542.8538,751.51447,544.6255,735.5692,576.51605,742.656,585.3745
66,744.64557,430.54034,742.8922,430.54034,742.8922,430.54034,734.1257,435.80023,749.90546,435.80023,727.1125,453.3333,760.4253,455.08667,737.6323,463.8532,763.93195,483.1396,755.1654,453.3333,762.17865,502.42596,734.1257,505.93262,753.4121,507.6859,735.879,542.7521,751.6588,544.5054,735.879,576.06494,742.8922,584.8315
67,744.28723,435.09174,740.75287,431.55737,742.5201,431.55737,733.68427,435.09174,749.5887,435.09174,726.6156,452.76337,760.19165,456.29767,737.21857,463.36627,763.726,484.57227,753.12305,454.53052,761.95886,502.24384,733.68427,505.7782,753.12305,507.54535,735.4514,542.88855,751.35583,544.6557,735.4514,576.46466,742.5201,585.3005
68,742.64624,436.2924,740.876,430.98154,742.64624,430.98154,733.7948,436.2924,749.7274,436.2924,726.7136,452.22507,758.5789,455.76566,739.1057,462.84683,763.88983,484.09036,755.0383,459.30624,762.1195,501.7933,733.7948,505.3339,753.26807,507.10422,735.56506,542.51013,751.49774,544.2804,735.56506,576.14575,742.64624,584.9972
69,739.2092,435.3177,740.9673,430.04358,742.7253,430.04358,733.9351,435.3177,749.75745,435.3177,726.90295,452.898,760.30566,456.41406,737.4512,463.44623,763.8217,482.7846,755.03156,454.65607,762.06366,502.12305,733.9351,505.6391,753.2735,505.6391,735.6931,542.55786,749.75745,544.31586,735.6931,575.9605,742.7253,584.75073
70,739.1705,435.15262,740.9293,429.87613,740.9293,429.87613,733.894,435.15262,749.7234,435.15262,726.8587,452.7408,760.2763,454.4996,737.4116,463.29373,763.79395,482.64078,754.9999,454.4996,762.03516,501.98782,733.894,505.50546,753.241,505.50546,735.65283,544.1996,749.7234,544.1996,735.65283,575.8584,742.6881,586.4113
71,744.47723,429.72998,740.9619,429.72998,740.9619,429.72998,733.9313,435.003,749.7502,435.003,726.90063,452.57953,760.29614,456.09485,737.4466,456.09485,763.81146,484.21735,747.99255,449.0642,762.05383,503.55157,733.9313,505.30927,753.2655,507.0669,735.68896,543.9777,749.7502,545.73535,735.68896,575.61554,742.7196,586.16144
72,739.1448,434.56454,740.91315,431.0278,740.91315,431.0278,733.8396,434.56454,749.75507,434.56454,726.76605,452.24838,760.36536,455.7852,737.37634,455.7852,763.9021,484.07925,746.21826,448.71164,762.1337,503.53152,733.8396,505.2999,753.2918,505.2999,735.608,544.2043,749.75507,544.2043,735.608,576.03516,742.6815,584.8771
73,744.472,429.46796,742.705,429.46796,740.93805,429.46796,733.8701,434.76886,749.77295,434.76886,726.80225,452.43866,760.3748,455.9726,737.4041,455.9726,763.90875,482.47723,746.23895,448.90466,762.1418,503.68097,733.8701,505.44794,753.3069,505.44794,735.6371,544.3215,749.77295,544.3215,735.6371,576.1271,742.705,584.9619
74,744.47876,429.16708,742.70917,429.16708,742.70917,429.16708,733.861,434.47598,749.7877,434.47598,726.7825,452.17233,760.40546,453.94193,737.40027,462.79007,763.9447,482.256,748.01807,446.86343,762.1751,503.4916,733.861,503.4916,753.32697,505.2612,735.6306,544.19305,749.7877,544.19305,735.6306,576.04645,742.70917,584.8946
75,744.4722,429.445,742.70483,429.445,740.93744,429.445,733.8678,434.74725,749.7745,434.74725,726.79816,452.42133,760.3789,454.18872,737.4026,463.02576,763.9137,482.46722,746.2396,448.88654,762.1463,503.67615,733.8678,503.67615,753.30927,505.44354,735.6352,544.3265,749.7745,544.3265,735.6352,576.13983,742.70483,584.97687
76,744.4641,429.70264,742.6985,427.937,740.93286,429.70264,733.8703,434.9995,749.76105,434.9995,726.80774,452.65588,760.35486,454.4215,737.4016,463.2497,763.8861,482.6717,755.0579,454.4215,762.1205,502.0937,733.8703,503.8593,753.2923,503.8593,735.6359,544.46893,749.76105,544.46893,735.6359,576.25037,742.6985,585.07855
77,744.4752,429.54898,740.9421,429.54898,742.7087,429.54898,733.87585,434.84872,749.7749,434.84872,726.80963,452.5143,760.37427,454.28085,737.409,463.11368,763.9074,482.54587,748.00836,448.98117,762.14087,501.97806,733.87585,503.7446,753.30804,505.5112,735.6424,544.37555,749.7749,544.37555,735.6424,576.1737,742.7087,585.0065
78,744.3841,429.78152,740.856,429.78152,744.3841,429.78152,733.79974,435.07376,749.67633,435.07376,726.74347,452.7144,760.2607,454.47842,737.3279,463.2988,763.7888,482.70346,769.9631,397.14636,762.0248,502.1082,733.79974,503.87228,753.20447,503.87228,735.5638,544.4457,749.67633,544.4457,735.5638,576.19885,742.62006,585.01917
