frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
10,629.7075,303.2108,630.97797,300.6699,625.8962,300.6699,634.7893,303.2108,622.0849,303.2108,641.14154,317.18567,614.4622,319.72656,650.03467,332.43103,609.38043,337.51282,639.8711,342.59457,619.544,346.4059,637.3302,357.83994,622.0849,357.83994,636.05975,387.06015,615.73267,387.06015,630.97797,412.4691,614.4622,404.8464
11,629.57446,302.36673,632.1395,301.08417,627.00934,301.08417,634.70465,302.36673,621.87915,302.36673,641.1174,317.75726,614.1839,320.32236,650.09515,333.14783,609.0537,336.99548,641.1174,342.12564,619.3141,345.9733,637.2697,357.5162,621.87915,357.5162,635.9872,387.01477,616.74896,385.73224,630.857,412.6657,619.3141,403.68787
12,629.407,303.42813,631.9354,300.8996,626.8784,300.8996,635.7283,303.42813,621.8213,303.42813,642.0497,317.33517,614.2356,319.8637,650.89966,333.77075,609.17847,337.56357,642.0497,342.62067,620.557,345.14923,638.25684,357.79196,621.8213,357.79196,635.7283,386.8703,618.02844,385.60602,630.67114,410.8915,623.0856,404.57016
13,630.6069,303.02655,633.13245,300.50098,628.0813,300.50098,635.6581,303.02655,623.0301,303.02655,641.97205,318.1801,615.4533,319.44293,650.81165,333.33368,609.13934,337.12207,640.7092,343.4361,620.5045,344.69885,636.92084,357.32684,621.7673,357.32684,635.6581,387.63397,617.9789,385.1084,631.8697,409.1015,625.55566,404.05035
14,631.56464,303.45596,634.10077,300.91986,629.02856,300.91986,636.63684,303.45596,622.68835,303.45596,641.70905,319.94055,615.0801,319.94055,650.5854,335.15714,610.0079,336.42517,641.70905,342.7654,621.4203,345.3015,637.9049,357.982,621.4203,357.982,635.36884,387.14706,620.1522,387.14706,631.56464,411.24,626.4925,404.89972
15,632.15894,303.3238,634.7607,302.02292,629.5572,300.72205,637.36237,304.62463,624.35376,303.3238,642.56586,320.23502,615.2477,318.93417,650.37103,335.8454,610.04425,335.8454,641.265,343.6506,623.05286,344.95145,637.36237,357.9601,621.752,357.9601,636.0615,386.57913,620.4512,385.27826,632.15894,411.29556,625.6546,406.0921
16,632.69586,304.2744,635.2827,301.68756,630.10895,300.39417,637.86957,304.2744,624.93524,304.2744,643.0433,321.08905,615.8812,318.5022,649.51044,336.61023,609.41406,335.31683,641.7499,343.0774,622.3484,344.37085,635.2827,357.30518,621.05493,357.30518,635.2827,387.05414,619.7615,384.4673,631.4024,411.6294,626.22864,406.45563
17,633.29913,303.92978,635.8262,302.6663,630.77216,301.40277,638.35315,303.92978,625.7182,303.92978,642.1436,321.61874,616.8737,317.82825,649.7246,338.0442,609.2927,335.5172,640.8801,344.3617,623.19116,344.3617,635.8262,358.26016,620.6642,356.99664,634.5627,386.0571,619.4007,386.0571,630.77216,411.32703,624.4547,406.27307
18,633.4775,304.74445,636.02014,302.20178,630.93475,300.93042,638.56287,304.74445,627.1207,303.47308,642.3769,321.27203,616.9499,317.45795,648.73364,339.07092,609.3218,335.2569,641.1055,344.1563,623.30664,344.1563,634.7488,358.14117,620.764,356.8698,634.7488,386.1109,618.22125,384.83954,630.93475,410.26654,623.30664,405.18115
19,634.51746,303.3948,637.0362,302.13544,631.9988,302.13544,639.5549,304.65414,626.96136,303.3948,642.0736,322.28506,618.14594,318.50702,647.111,338.65665,610.5898,334.87857,640.8142,344.9534,623.18335,344.9534,634.51746,357.5469,620.6646,357.5469,633.2581,386.512,616.8866,383.9933,630.73944,410.43967,621.92395,404.1429
20,635.2605,305.32678,637.7874,302.79987,632.7335,301.53638,640.3144,305.32678,627.6796,304.0633,642.8414,323.01544,618.8353,317.96155,646.6318,339.4406,609.99097,334.38672,640.3144,345.758,623.8892,345.758,635.2605,357.12927,620.0988,355.86578,633.997,387.4527,615.04486,386.1892,631.47003,412.72217,618.8353,403.87787
21,635.42035,304.81198,637.9255,302.30685,632.9152,302.30685,639.178,304.81198,627.905,304.81198,642.93567,323.60025,619.13715,318.59003,646.6933,339.88342,609.11676,334.87323,640.43054,344.89365,622.89484,346.14618,634.1678,357.41916,620.3897,354.91406,632.9152,387.4804,612.8744,384.9753,630.41016,412.53143,617.88464,403.76358
22,635.358,304.55496,637.8907,302.02225,632.82526,303.2886,639.15704,304.55496,627.7598,304.55496,642.9561,323.55026,618.8954,318.48483,646.7551,340.01285,610.0309,334.94745,640.4234,345.07828,622.6944,346.34464,632.82526,356.47546,618.8954,353.94275,632.82526,386.86795,612.5636,385.6016,630.29254,413.4614,615.0963,405.86325
23,635.83685,305.99194,638.36884,303.45996,632.03894,303.45996,639.6348,304.72595,626.975,305.99194,642.1668,323.7157,619.3791,318.65176,645.9647,341.43948,607.9852,335.10956,639.6348,346.50342,620.6451,346.50342,632.03894,356.6313,618.1131,354.09933,632.03894,385.74893,610.5172,384.48294,629.50696,413.60056,613.04913,408.53665
24,635.47327,305.8432,636.7598,303.27008,632.9002,303.27008,639.33295,305.8432,626.4674,305.8432,641.906,323.85492,617.4616,318.70874,645.7657,340.58008,607.1692,335.43384,638.0464,347.01282,621.3212,347.01282,631.61365,358.5918,616.17505,356.01868,631.61365,386.89587,609.7423,384.32275,630.3271,413.91345,611.0288,411.34033
25,633.8648,305.9642,636.462,304.6656,631.2676,304.6656,639.0592,305.9642,624.77454,305.9642,641.65643,324.14468,616.9829,320.24887,644.25366,341.02658,606.59406,335.83215,636.462,347.51962,618.2815,347.51962,629.969,359.2071,615.68427,356.60986,631.2676,387.77643,609.1913,385.1792,629.969,413.74854,609.1913,415.04718
26,633.875,306.3004,635.2039,303.64258,629.8883,304.9715,637.8617,306.3004,624.5727,307.62927,640.5195,324.90503,615.2704,320.91833,644.5062,340.85187,604.63916,335.53625,636.5328,347.4964,616.59924,348.82526,629.8883,359.45648,615.2704,358.12756,631.21716,388.69232,609.9548,387.36346,631.21716,413.94153,605.968,416.5993
27,631.7793,307.47922,633.0991,304.83954,629.1396,304.83954,635.73883,307.47922,622.5404,307.47922,639.69836,324.6372,613.3015,321.9975,643.6579,341.79517,602.74274,336.51578,635.73883,348.39438,615.94116,349.71423,627.81976,360.27295,613.3015,358.95312,630.4595,387.9897,608.0221,389.3095,630.4595,414.38654,605.38245,417.02625
28,629.38086,307.41516,631.9207,304.87537,626.84106,306.14526,634.4605,307.41516,621.7614,307.41516,638.27026,325.1939,611.6022,322.6541,642.07996,342.97266,601.4429,337.893,634.4605,349.3222,614.14197,349.3222,626.84106,360.75134,610.3322,359.48145,630.65076,388.68933,607.7924,389.9593,630.65076,414.08752,605.2526,417.89728
29,628.8643,308.34485,630.138,305.7975,625.04333,305.7975,632.68536,308.34485,619.9486,308.34485,636.5064,326.1764,609.75916,322.35535,641.60114,342.7342,600.8434,337.63953,632.68536,350.37628,611.03284,349.1026,625.04333,363.1131,609.75916,361.83942,627.5907,388.58673,607.2118,389.86035,630.138,415.33398,605.9381,417.88135
30,626.58527,308.90735,627.8655,306.34695,624.02484,306.34695,630.4259,308.90735,617.62384,308.90735,634.26654,325.55008,608.66235,322.98965,639.3874,342.1928,599.70087,338.3522,631.7061,349.87408,608.66235,348.59387,624.02484,360.11575,608.66235,358.83554,626.58527,388.28036,606.1019,389.56058,629.1457,413.88458,604.8217,419.0054
31,625.0713,309.36258,626.3392,306.82675,622.53546,306.82675,628.875,308.09467,616.19586,309.36258,633.94666,325.84546,606.05255,323.30963,639.0183,342.32834,598.44507,338.5246,628.875,349.93582,607.3205,348.66788,622.53546,362.61493,607.3205,361.34702,623.80334,389.24112,604.78467,390.50903,628.875,414.5994,604.78467,418.4031
32,622.97205,309.74744,624.2587,305.88742,620.3987,305.88742,626.83203,308.46075,615.25195,308.46075,631.97876,325.18753,604.95856,322.6142,637.1254,341.9143,598.5252,339.34097,628.1187,349.63437,604.95856,348.3477,620.3987,362.50113,606.24524,359.92776,622.97205,390.80798,604.95856,390.80798,628.1187,412.68146,604.95856,419.11484
33,621.7614,308.84332,623.0703,306.2256,617.8348,307.53445,625.68805,307.53445,613.90814,308.84332,630.9235,324.54984,603.4372,323.24097,636.15906,341.56522,596.89276,338.94745,626.9969,349.41846,603.4372,348.1096,620.4526,361.19833,606.05493,359.88947,620.4526,389.9936,603.4372,391.30246,625.68805,412.24445,604.74603,420.09772
34,619.86884,309.86603,621.1721,305.95618,617.26227,307.25946,623.7787,307.25946,612.0492,308.56274,630.2951,325.50537,602.9262,324.2021,635.5082,342.44806,596.4098,339.8415,625.082,348.96442,602.9262,348.96442,619.86884,360.69397,604.2295,360.69397,619.86884,390.66937,602.9262,390.66937,625.082,412.82513,605.5328,419.34155
35,618.51587,309.52832,619.8207,306.91852,615.906,306.91852,622.43054,308.2234,610.6864,309.52832,628.9551,325.1872,601.552,325.1872,634.1747,342.151,595.02747,340.84613,625.0404,348.6756,601.552,349.98047,618.51587,360.41974,604.16187,360.41974,618.51587,390.43262,602.85693,391.73755,625.0404,412.6161,605.4667,419.14062
36,617.741,309.0205,619.0353,306.4321,613.8584,307.7263,621.6237,307.7263,608.6815,309.0205,628.0948,324.55115,599.62195,324.55115,633.27167,341.37598,594.4451,341.37598,624.2121,347.84708,599.62195,349.1413,617.741,362.08347,603.50464,360.78928,617.741,390.5563,603.50464,391.8505,626.8006,409.96957,604.7988,419.02908
37,616.00964,309.39578,617.31775,305.4714,613.3933,306.77954,619.93396,306.77954,606.8528,309.39578,626.4746,323.7851,599.004,325.0932,633.01514,340.79062,593.7716,340.79062,622.5502,347.3312,599.004,349.94745,618.62585,361.72052,602.92847,360.4124,618.62585,390.49915,602.92847,393.11536,630.3989,410.1209,605.5447,420.58588
38,615.71985,309.5133,617.0441,305.54062,611.7472,306.86487,619.69257,306.86487,606.45026,309.5133,626.3137,324.07983,598.5049,324.07983,631.6106,339.97058,594.5322,341.29483,621.0168,347.91595,598.5049,350.56442,618.36835,361.15826,602.4776,361.15826,619.69257,391.61554,602.4776,392.93976,632.9349,414.12744,605.12604,420.7486
39,614.54376,308.91113,615.87427,306.25012,611.8827,306.25012,618.53534,307.58063,605.23004,308.91113,626.5185,323.54694,598.57745,324.87744,631.8406,339.51324,593.2553,340.8438,621.1964,347.4964,598.57745,350.15747,618.53534,362.1322,602.56903,360.8017,621.1964,391.40375,602.56903,392.7343,634.50165,415.3532,605.23004,419.3448
40,614.38,308.92792,615.7064,306.2751,610.40076,306.2751,618.35925,307.6015,605.0951,308.92792,624.9913,323.5185,597.1366,326.17126,631.62335,339.43542,593.15735,342.08826,621.012,347.39392,598.463,350.0467,618.35925,361.98444,602.44226,363.31085,621.012,391.16553,603.7687,392.49194,635.6026,415.04095,605.0951,420.34662
41,613.537,308.71545,614.86456,306.06033,610.88184,307.38788,618.8472,307.38788,604.244,308.71545,624.1575,323.31863,597.6062,325.97375,630.7953,339.2494,593.62354,343.2321,620.1748,347.21478,597.6062,351.19748,618.8472,361.81796,602.9165,363.14554,621.5024,391.02435,602.9165,392.35193,636.1056,414.9205,605.5716,420.23077
42,611.92285,309.97583,614.5808,305.989,609.26495,307.31793,618.5676,308.6469,602.62024,309.97583,623.8834,324.5943,597.3044,325.92328,630.5282,339.21277,593.31757,343.19965,618.5676,348.51544,597.3044,351.17334,618.5676,363.1339,602.62024,364.4629,622.5545,392.37085,603.94916,392.37085,637.173,414.96307,605.27814,420.27887
43,611.7898,308.91446,613.1149,306.26416,607.81433,307.58932,617.0904,307.58932,602.51373,310.23962,623.7162,323.49115,595.88794,326.14148,630.342,339.393,591.9125,343.36847,618.4156,348.6691,597.21313,351.3194,618.4156,363.24576,602.51373,363.24576,622.39105,392.39914,603.83887,392.39914,635.6426,414.9268,605.164,420.2274
44,610.0761,308.9286,612.72266,306.282,607.4295,307.60532,615.36926,308.9286,600.8131,310.2519,621.98566,323.48474,595.51996,327.4546,629.9254,339.36417,591.5501,343.33405,618.0158,348.62717,596.84326,351.27374,618.0158,363.18332,602.1364,363.18332,621.98566,392.2956,603.45966,392.2956,636.5418,414.79147,604.78296,420.0846
45,608.30707,309.85443,609.6361,307.19635,604.31995,308.5254,613.6233,308.5254,600.33276,311.18347,620.2685,323.14496,595.0166,327.13208,629.57184,339.0935,591.0294,344.40973,618.93945,348.39685,597.6747,352.38397,617.6104,363.01636,602.99084,364.34546,624.2556,390.9264,604.31995,392.25543,636.2171,414.8493,605.649,420.16547
46,606.3562,309.81726,608.9491,307.2243,603.76324,307.2243,612.83856,308.52078,598.57733,311.11374,619.3209,322.782,593.3914,326.67145,628.39624,338.33972,590.79846,343.5256,616.72797,348.71152,595.9844,351.30447,618.0245,361.67627,602.46674,362.97275,623.2103,390.1987,603.76324,392.79166,636.1751,413.53525,605.0597,420.0176
47,605.4928,311.49426,606.8231,307.50327,602.83215,308.8336,610.81415,307.50327,597.5108,311.49426,618.79614,323.4673,593.5198,327.45828,628.1085,338.10098,590.85913,343.42233,616.1355,348.74365,596.1805,352.73465,618.79614,362.047,602.83215,363.37735,624.1175,389.98404,602.83215,392.6447,636.0905,412.59976,605.4928,420.58176
48,604.9151,311.6895,606.23706,307.72363,600.9492,309.0456,608.881,309.0456,595.6614,311.6895,618.13477,323.5872,593.0174,328.87506,627.3885,338.1288,590.3735,344.73865,616.8128,348.70453,593.0174,351.34845,619.4567,361.92416,603.59314,363.24612,623.4226,389.68542,603.59314,392.32935,636.6423,413.48077,604.9151,420.09058
49,603.5316,311.79272,604.8522,307.83112,600.89056,309.15167,608.8138,309.15167,595.6084,311.79272,616.737,323.6776,591.6468,328.95972,627.3013,336.88293,590.32623,346.1267,616.737,348.76782,594.28784,355.37048,618.0575,361.97314,602.21106,364.61426,624.6602,389.70447,603.5316,393.66608,635.2245,410.83307,604.8522,420.07678
50,602.945,311.72006,604.2641,307.76273,598.9877,309.08185,606.90234,309.08185,595.03033,313.03918,616.1361,322.27295,591.073,330.1876,626.68896,336.78314,589.7539,347.33603,617.4552,348.65512,593.71124,355.25067,618.7743,360.52713,601.6259,363.16534,625.3699,389.54752,602.945,393.50485,633.28455,411.97238,605.58325,419.88705
51,602.4723,311.4458,603.79346,307.48233,598.5088,308.8035,606.4358,308.8035,593.2242,312.76697,617.005,322.01508,590.58185,329.94205,626.2532,336.54785,589.2607,348.43826,617.005,349.75943,597.1876,356.36523,618.3262,360.3287,602.4723,362.97104,623.61084,389.39423,603.79346,393.3577,631.5378,414.49625,605.1146,419.7809
52,601.99805,311.18155,603.3142,307.23306,598.04956,309.8654,605.94653,308.54922,594.1011,312.4977,616.4758,323.027,591.46875,329.60782,627.0051,336.18866,588.8364,348.03412,615.15967,349.35028,598.04956,358.56342,619.10815,361.19574,601.99805,363.82806,624.3728,391.4675,603.3142,394.09982,628.3213,417.79077,605.94653,420.4231
53,601.37067,310.74792,602.68713,308.11487,597.4211,309.4314,605.3202,308.11487,593.47156,313.38092,615.8523,322.5965,590.83856,329.17908,626.38434,335.7616,588.2055,347.61023,615.8523,346.2937,597.4211,358.14233,619.8018,362.09186,602.68713,364.7249,625.0679,391.0551,604.00366,393.68817,627.70087,417.38538,605.3202,420.01837
54,599.9925,310.81555,602.6353,308.1727,597.3496,309.49414,605.2782,308.1727,593.3853,312.137,615.8497,321.387,590.7425,329.31558,626.4211,334.60132,586.7782,347.8156,615.8497,343.85132,596.0282,357.0656,618.4925,363.67276,602.6353,364.9942,625.0997,391.4228,603.9568,394.06567,627.7425,417.8514,605.2782,420.49426
55,600.4072,310.75287,603.0695,306.75946,597.74493,308.09064,605.7318,308.09064,593.7515,312.08405,616.3809,321.40204,592.4204,328.05774,627.03,333.38226,587.0958,346.69366,613.7186,341.36914,596.4138,358.67395,619.04315,361.33618,603.0695,363.99847,627.03,391.95245,604.40063,394.6147,628.36115,417.24408,605.7318,419.90637
56,601.805,309.9946,603.13153,307.34152,599.1519,308.66806,607.11115,307.34152,595.1723,311.32114,615.07043,319.28036,592.5192,328.56616,624.3562,332.54578,585.88654,347.1377,609.7642,337.85193,596.49884,357.75,620.3766,361.7296,603.13153,364.3827,627.0093,389.5869,604.45807,393.56653,630.9889,416.1177,605.7846,420.09732
57,603.85144,309.28543,605.17737,306.63358,599.8737,307.9595,607.8292,306.63358,595.89594,310.61136,615.7847,318.5669,593.2441,326.5224,623.7403,333.152,585.2886,346.41122,606.5033,335.80386,595.89594,357.0186,619.7625,359.67044,603.85144,362.32227,627.7181,387.51477,603.85144,394.14438,630.3699,412.70728,605.17737,419.33688
58,605.0443,308.59882,606.36694,305.95358,601.0765,307.2762,609.01215,307.2762,597.1086,309.92145,616.9479,317.85715,593.14075,327.11548,622.23834,332.40594,585.205,346.95474,606.36694,331.0833,597.1086,356.21307,620.9157,360.1809,603.7217,362.82614,628.85144,387.95587,605.0443,393.24634,630.174,411.763,605.0443,419.6987
59,605.40857,308.2642,606.73895,305.60345,602.7478,306.93384,609.3997,306.93384,597.4263,309.59457,617.382,317.57687,594.76556,325.55914,621.3731,332.21103,585.4529,345.51483,605.40857,330.88065,597.4263,356.15787,621.3731,358.81863,604.0782,361.4794,629.3554,386.75662,605.40857,393.4085,630.6858,408.0427,605.40857,420.0161
60,607.1276,308.52274,608.44666,305.88467,604.48956,305.88467,609.7657,307.2037,599.21344,308.52274,617.6799,317.75595,595.2563,325.67017,620.31793,332.26532,586.0231,344.13663,604.48956,328.30823,599.21344,354.68887,621.63696,358.64597,604.48956,361.28403,629.55115,385.0266,605.8086,391.62177,630.8702,406.13113,605.8086,419.32144
61,608.79865,307.39505,610.1125,304.76736,606.17096,306.0812,611.42633,306.0812,599.60175,307.39505,617.99554,317.9058,595.6602,324.475,620.6232,331.04422,586.4633,344.18268,606.17096,328.41653,600.9156,352.06573,621.9371,358.63495,606.17096,361.26263,629.8201,386.22565,606.17096,391.48105,629.8201,405.93332,604.8571,420.38562
62,611.3687,306.841,611.3687,304.211,607.4237,305.526,612.6837,306.841,600.8487,308.156,619.2587,317.36102,596.9037,323.93604,620.5738,330.5111,587.69867,342.34613,607.4237,327.8811,600.8487,348.92114,621.8888,358.12616,606.1087,362.07117,629.7788,384.4262,606.1087,392.31628,629.7788,404.1513,606.1087,419.93134
63,611.9912,306.90723,611.9912,304.29144,609.3754,305.5993,614.607,306.90723,601.52814,308.2151,619.8385,318.6781,597.60455,323.90967,621.14636,330.44904,588.44934,342.21997,608.06757,326.5254,601.52814,347.45148,622.4543,357.91455,606.7597,360.53033,628.99365,385.38007,606.7597,391.91943,628.99365,403.69037,605.4518,419.38495
64,611.653,306.99057,612.962,304.37265,609.0351,305.6816,614.27094,306.99057,603.7992,308.29953,622.1247,318.77124,599.8723,322.69815,623.43365,330.5519,589.40063,339.71466,609.0351,326.62503,602.49023,343.64157,622.1247,356.73117,606.4171,359.34912,629.97845,384.21942,606.4171,390.76422,629.97845,406.4718,605.10815,419.56143
65,614.90845,307.07495,614.90845,305.77197,610.99945,305.77197,616.2114,307.07495,604.4845,308.37793,624.02936,318.80188,601.8785,322.71088,625.3324,331.8318,590.15155,339.64978,610.99945,326.6198,603.1815,342.25574,622.7264,356.58868,608.3935,357.89166,629.24133,386.5575,605.7875,390.4665,630.5444,408.70844,605.7875,419.13232
66,615.8689,307.9249,617.1738,304.01013,613.25903,305.31506,618.47876,305.31506,606.73444,307.9249,625.00336,319.6692,602.8197,322.27902,626.3083,332.71838,591.0754,337.93808,611.95416,326.1938,602.8197,340.5479,623.6984,358.8168,608.03937,358.8168,628.9181,387.52505,606.73444,390.1349,630.223,408.40378,605.42957,418.84317
67,617.8948,308.23145,617.8948,304.31488,613.9782,305.62042,620.5058,305.62042,607.4507,308.23145,625.72784,319.98108,603.5341,323.89758,629.64435,333.0362,593.09,338.25824,615.28375,329.11963,607.4507,338.25824,624.4223,357.84094,608.75616,359.14642,628.33887,386.5622,607.4507,390.47876,628.33887,408.75592,606.14514,419.2
68,619.75476,308.29706,621.0644,304.3682,615.8259,305.67783,622.374,305.67783,609.27783,308.29706,627.61255,320.08365,605.34894,322.70288,631.5414,333.17987,594.872,338.41833,617.13556,329.251,609.27783,338.41833,624.9933,358.06265,610.58746,359.37225,628.9221,386.8743,609.27783,388.18393,628.9221,409.13788,605.34894,418.3052
69,620.4658,308.13806,621.7762,305.51733,617.8451,305.51733,624.3969,306.8277,611.29333,308.13806,629.6383,321.24164,606.0519,322.552,633.5694,334.3452,596.8794,338.2763,620.4658,331.72455,609.983,336.96594,627.0176,360.55243,611.29333,360.55243,628.32794,386.75958,608.6726,389.3803,628.32794,410.346,604.7415,418.2082
70,622.2816,307.6432,623.59937,305.0077,619.6461,306.32544,624.9171,306.32544,613.0575,307.6432,631.5058,320.82053,607.7865,323.45602,636.77673,333.9979,597.2446,339.26886,623.59937,331.36243,610.422,336.63336,627.55255,360.35263,611.73975,360.35263,628.8703,388.0251,609.10425,388.0251,628.8703,410.4266,605.15106,415.69754
71,623.00977,307.5046,624.3163,304.89154,620.3967,304.89154,625.6229,306.19806,613.864,307.5046,632.1555,320.56995,608.63794,321.87646,638.68823,334.94183,599.4922,338.86142,624.3163,331.02222,612.5575,336.24835,628.23596,359.76596,612.5575,359.76596,628.23596,387.20322,609.94446,387.20322,628.23596,409.41428,604.7184,414.6404
72,624.00305,306.80292,624.00305,302.93222,620.1324,304.22244,626.5835,305.5127,613.6812,306.80292,633.03467,319.7052,608.5203,322.28564,642.0662,333.89767,600.77893,337.76837,629.16394,332.60745,614.97144,336.47815,627.8737,358.41202,613.6812,358.41202,629.16394,385.50677,609.81055,385.50677,629.16394,410.0211,604.64966,413.89178
73,623.87415,305.82397,625.20184,303.16852,621.21875,303.16852,627.85724,304.49628,614.5802,305.82397,633.1681,319.101,609.26935,320.42877,643.7898,332.3781,601.3031,337.68896,630.5127,328.39502,615.9079,336.36127,627.85724,357.60455,613.2525,357.60455,629.185,385.48645,607.94165,385.48645,627.85724,410.7129,606.61395,413.3683
74,625.05554,303.9196,626.37555,301.27948,622.4154,302.59955,627.6956,303.9196,615.8151,303.9196,634.2959,318.44022,610.5349,319.76028,646.1764,331.64078,602.61456,336.921,632.9758,326.36053,617.1352,335.60092,629.0157,356.72183,613.175,355.40176,629.0157,385.76303,607.8948,384.443,627.6956,410.8441,607.8948,412.16415
75,624.77747,303.21338,626.11096,300.5464,622.1106,301.87988,628.77795,303.21338,616.7766,303.21338,634.11194,316.54825,610.10913,319.21524,648.7803,329.88315,603.44165,336.5506,639.4459,321.8822,618.1101,335.2171,628.77795,355.21945,612.7761,355.21945,628.77795,384.55618,608.77563,383.22272,627.44446,409.8925,608.77563,409.8925
76,624.5038,303.4992,625.80664,300.89337,621.89795,300.89337,628.4125,302.1963,616.6863,302.1963,633.62415,316.5283,610.17175,317.8312,650.5619,326.95157,602.35425,336.07193,640.1387,320.437,617.98926,334.769,628.4125,354.31265,612.7776,354.31265,629.71533,384.27957,608.8689,382.97665,628.4125,410.33774,610.17175,407.73193
77,624.17755,302.74945,626.7788,300.14822,621.57635,300.14822,628.0794,301.44882,616.3739,302.74945,634.58246,315.75555,611.17145,318.35678,651.4904,324.85983,603.3678,335.26474,639.7849,319.6574,618.9751,333.96414,628.0794,353.4733,613.77264,353.4733,629.38,383.3874,608.57025,383.3874,628.0794,410.70023,611.17145,405.4978
78,624.4865,301.71826,625.7875,299.11627,621.8846,299.11627,628.3894,300.41724,616.6807,301.71826,633.5933,316.02893,611.4768,317.3299,650.5059,323.83472,603.671,334.2425,641.3991,316.02893,617.9817,335.54346,628.3894,353.75708,612.7778,353.75708,629.69037,383.67938,610.17584,383.67938,628.3894,410.99976,611.4768,405.79584
